"CountryCode","year","population","region"
"GIN",1975,4364514,"Africa"
"GMB",1975,521070,"Africa"
"GNB",1975,778470,"Africa"
"GNQ",1975,259747,"Africa"
"GRC",1975,9046541,"Europe"
"GRD",1975,92448,"Americas"
"GRL",1975,49600,"Americas"
"GTM",1975,6433728,"Americas"
"GUM",1975,93352,"Oceania"
"GUY",1975,745841,"Americas"
"HKG",1975,4461600,"Asia"
"HND",1975,3153261,"Americas"
"HRV",1975,4514000,"Europe"
"HTI",1975,5140357,"Americas"
"HUN",1975,10540525,"Europe"
"IDN",1975,130724115,"Asia"
"IMN",1975,59478,"Europe"
"IND",1975,621301720,"Asia"
"IRL",1975,3189550,"Europe"
"IRN",1975,32730554,"Asia"
"IRQ",1975,11684589,"Asia"
"ISL",1975,217979,"Europe"
"ISR",1975,3455000,"Asia"
"ITA",1975,55441001,"Europe"
"JAM",1975,2027737,"Americas"
"JOR",1975,2062918,"Asia"
"JPN",1975,111940000,"Asia"
"KAZ",1975,13756789,"Asia"
"KEN",1975,13486629,"Africa"
"KGZ",1975,3292400,"Asia"
"KHM",1975,7522593,"Asia"
"KIR",1975,55169,"Oceania"
"KNA",1975,44276,"Americas"
"KOR",1975,35280725,"Asia"
"KWT",1975,1024940,"Asia"
"LAO",1975,3051577,"Asia"
"LBN",1975,2575690,"Asia"
"LBR",1975,1625013,"Africa"
"LBY",1975,2645139,"Africa"
"LCA",1975,109769,"Americas"
"LIE",1975,23432,"Europe"
"LKA",1975,13496000,"Asia"
"LSO",1975,1150635,"Africa"
"LTU",1975,3301652,"Europe"
"LUX",1975,358950,"Europe"
"LVA",1975,2456130,"Europe"
"MAC",1975,241628,"Asia"
"MAF",1975,6291,"Americas"
"MAR",1975,17803698,"Africa"
"MCO",1975,25197,"Europe"
"MDA",1975,3251000,"Europe"
"MDG",1975,7556026,"Africa"
"MDV",1975,136519,"Asia"
"MEX",1975,60872399,"Americas"
"MHL",1975,25576,"Oceania"
"MKD",1975,1803010,"Europe"
"MLI",1975,6482278,"Africa"
"MLT",1975,304222,"Europe"
"MMR",1975,29721967,"Asia"
"MNE",1975,546487,"Europe"
"MNG",1975,1479651,"Asia"
"MNP",1975,15117,"Oceania"
"MOZ",1975,10344494,"Africa"
"MRT",1975,1328686,"Africa"
"MUS",1975,892000,"Africa"
"MWI",1975,5292808,"Africa"
"MYS",1975,12162369,"Asia"
"NAM",1975,904839,"Africa"
"NCL",1975,132500,"Oceania"
"NER",1975,5184811,"Africa"
"NGA",1975,63373572,"Africa"
"NIC",1975,2796746,"Americas"
"NLD",1975,13666335,"Europe"
"NOR",1975,4007313,"Europe"
"NPL",1975,13325814,"Asia"
"NRU",1975,7070,"Oceania"
"NZL",1975,3083100,"Oceania"
"OMN",1975,882044,"Asia"
"PAK",1975,66787901,"Asia"
"PAN",1975,1745205,"Americas"
"PER",1975,15229947,"Americas"
"PHL",1975,41295124,"Asia"
"PLW",1975,12278,"Oceania"
"PNG",1975,2878156,"Oceania"
"POL",1975,34015199,"Europe"
"PRI",1975,2994000,"Americas"
"PRK",1975,16274740,"Asia"
"PRT",1975,9093470,"Europe"
"PRY",1975,2790962,"Americas"
"PSE",1975,NA,"Asia"
"PYF",1975,130619,"Oceania"
"QAT",1975,164413,"Asia"
"ROU",1975,21293583,"Europe"
"RUS",1975,134200000,"Europe"
"RWA",1975,4359092,"Africa"
"SAU",1975,7428703,"Asia"
"SDN",1975,12144135,"Africa"
"SEN",1975,4936209,"Africa"
"SGP",1975,2262600,"Asia"
"SLB",1975,193445,"Oceania"
"SLE",1975,2993876,"Africa"
"SLV",1975,4147525,"Americas"
"SMR",1975,19735,"Europe"
"SOM",1975,3880320,"Africa"
"SRB",1975,NA,"Europe"
"SSD",1975,4119438,"Africa"
"STP",1975,82607,"Africa"
"SUR",1975,362654,"Americas"
"SVK",1975,4739105,"Europe"
"SVN",1975,1793581,"Europe"
"SWE",1975,8192437,"Europe"
"SWZ",1975,517024,"Africa"
"SXM",1975,NA,"Americas"
"SYC",1975,59292,"Africa"
"SYR",1975,7535714,"Asia"
"TCA",1975,6548,"Americas"
"TCD",1975,4087948,"Africa"
"TGO",1975,2410446,"Africa"
"THA",1975,42334954,"Asia"
"TJK",1975,3390935,"Asia"
"TKM",1975,2525361,"Asia"
"TLS",1975,664984,"Asia"
"TON",1975,88348,"Oceania"
"TTO",1975,1011490,"Americas"
"TUN",1975,5652476,"Africa"
"TUR",1975,39277211,"Asia"
"TUV",1975,7677,"Oceania"
"TZA",1975,15980301,"Africa"
"UGA",1975,10827147,"Africa"
"UKR",1975,48758987,"Europe"
"URY",1975,2830172,"Americas"
"USA",1975,215973000,"Americas"
"UZB",1975,13892638,"Asia"
"VCT",1975,95611,"Americas"
"VEN",1975,13360987,"Americas"
"VGB",1975,10476,"Americas"
"VIR",1975,94000,"Americas"
"VNM",1975,48030000,"Asia"
"VUT",1975,99872,"Oceania"
"WSM",1975,151387,"Oceania"
"YEM",1975,6830692,"Asia"
"ZAF",1975,25698856,"Africa"
"ZMB",1975,4964831,"Africa"
"ZWE",1975,6115370,"Africa"
"ABW",1976,60586,"Americas"
"AFG",1976,12840299,"Asia"
"AGO",1976,7900997,"Africa"
"ALB",1976,2458526,"Europe"
"AND",1976,31777,"Europe"
"ARE",1976,646943,"Asia"
"ARG",1976,26477152,"Americas"
"ARM",1976,2889579,"Asia"
"ASM",1976,30321,"Oceania"
"ATG",1976,72285,"Americas"
"AUS",1976,14033000,"Oceania"
"AUT",1976,7565525,"Europe"
"AZE",1976,5768724,"Asia"
"BDI",1976,3739659,"Africa"
"BEL",1976,9818227,"Europe"
"BEN",1976,3347173,"Africa"
"BFA",1976,6274037,"Africa"
"BGD",1976,72999136,"Asia"
"BGR",1976,8758599,"Europe"
"BHR",1976,283752,"Asia"
"BHS",1976,192902,"Americas"
"BIH",1976,4025265,"Europe"
"BLR",1976,9411000,"Europe"
"BLZ",1976,135147,"Americas"
"BMU",1976,53200,"Americas"
"BOL",1976,5119833,"Americas"
"BRA",1976,110213082,"Americas"
"BRB",1976,247444,"Americas"
"BRN",1976,168224,"Asia"
"BTN",1976,361455,"Asia"
"BWA",1976,857855,"Africa"
"CAF",1976,2062405,"Africa"
"CAN",1976,23518000,"Americas"
"CHE",1976,6302504,"Europe"
"CHL",1976,10601836,"Americas"
"CHN",1976,930685000,"Asia"
"CIV",1976,6922982,"Africa"
"CMR",1976,7669445,"Africa"
"COD",1976,23559071,"Africa"
"COG",1976,1637941,"Africa"
"COL",1976,25323406,"Americas"
"COM",1976,265953,"Africa"
"CPV",1976,273652,"Africa"
"CRI",1976,2151497,"Americas"
"CUB",1976,9544271,"Americas"
"CUW",1976,149399,"Americas"
"CYM",1976,13022,"Americas"
"CYP",1976,657534,"Asia"
"CZE",1976,10125939,"Europe"
"DEU",1976,78336950,"Europe"
"DJI",1976,248556,"Africa"
"DMA",1976,72642,"Americas"
"DNK",1976,5072596,"Europe"
"DOM",1976,5280723,"Americas"
"DZA",1976,17190239,"Africa"
"ECU",1976,7179399,"Americas"
"EGY",1976,40089032,"Africa"
"ERI",1976,2133723,"Africa"
"ESP",1976,36137812,"Europe"
"EST",1976,1439576,"Europe"
"ETH",1976,33146891,"Africa"
"FIN",1976,4725664,"Europe"
"FJI",1976,587520,"Oceania"
"FRA",1976,54541493,"Europe"
"FRO",1976,41848,"Europe"
"FSM",1976,64386,"Oceania"
"GAB",1976,663770,"Africa"
"GBR",1976,56211968,"Europe"
"GEO",1976,4342400,"Asia"
"GHA",1976,10023472,"Africa"
"GIB",1976,29742,"Europe"
"GIN",1976,4381601,"Africa"
"GMB",1976,536409,"Africa"
"GNB",1976,784156,"Africa"
"GNQ",1976,252194,"Africa"
"GRC",1976,9188150,"Europe"
"GRD",1976,91437,"Americas"
"GRL",1976,49700,"Americas"
"GTM",1976,6599214,"Americas"
"GUM",1976,95385,"Oceania"
"GUY",1976,754101,"Americas"
"HKG",1976,4518000,"Asia"
"HND",1976,3251158,"Americas"
"HRV",1976,4530000,"Europe"
"HTI",1976,5238245,"Americas"
"HUN",1976,10598677,"Europe"
"IDN",1976,134010690,"Asia"
"IMN",1976,60428,"Europe"
"IND",1976,635771734,"Asia"
"IRL",1976,3238050,"Europe"
"IRN",1976,33737768,"Asia"
"IRQ",1976,12068168,"Asia"
"ISL",1976,220154,"Europe"
"ISR",1976,3533000,"Asia"
"ITA",1976,55718260,"Europe"
"JAM",1976,2055085,"Americas"
"JOR",1976,2120069,"Asia"
"JPN",1976,112771000,"Asia"
"KAZ",1976,13920105,"Asia"
"KEN",1976,13996704,"Africa"
"KGZ",1976,3358700,"Asia"
"KHM",1976,7402873,"Asia"
"KIR",1976,55977,"Oceania"
"KNA",1976,44148,"Americas"
"KOR",1976,35848523,"Asia"
"KWT",1976,1089209,"Asia"
"LAO",1976,3098973,"Asia"
"LBN",1976,2598354,"Asia"
"LBR",1976,1672300,"Africa"
"LBY",1976,2754696,"Africa"
"LCA",1976,111208,"Americas"
"LIE",1976,23926,"Europe"
"LKA",1976,13717000,"Asia"
"LSO",1976,1179723,"Africa"
"LTU",1976,3328664,"Europe"
"LUX",1976,360731,"Europe"
"LVA",1976,2470989,"Europe"
"MAC",1976,239085,"Asia"
"MAF",1976,6530,"Americas"
"MAR",1976,18210754,"Africa"
"MCO",1976,25523,"Europe"
"MDA",1976,3284000,"Europe"
"MDG",1976,7773449,"Africa"
"MDV",1976,140665,"Asia"
"MEX",1976,62623763,"Americas"
"MHL",1976,26552,"Oceania"
"MKD",1976,1825552,"Europe"
"MLI",1976,6596773,"Africa"
"MLT",1976,305774,"Europe"
"MMR",1976,30428034,"Asia"
"MNE",1976,552562,"Europe"
"MNG",1976,1520865,"Asia"
"MNP",1976,15234,"Oceania"
"MOZ",1976,10632932,"Africa"
"MRT",1976,1367563,"Africa"
"MUS",1976,906507,"Africa"
"MWI",1976,5454705,"Africa"
"MYS",1976,12468893,"Asia"
"NAM",1976,927503,"Africa"
"NCL",1976,134000,"Oceania"
"NER",1976,5334918,"Africa"
"NGA",1976,65226229,"Africa"
"NIC",1976,2884155,"Americas"
"NLD",1976,13774037,"Europe"
"NOR",1976,4026152,"Europe"
"NPL",1976,13621110,"Asia"
"NRU",1976,7156,"Oceania"
"NZL",1976,3110500,"Oceania"
"OMN",1976,927439,"Asia"
"PAK",1976,68813220,"Asia"
"PAN",1976,1791453,"Americas"
"PER",1976,15639901,"Americas"
"PHL",1976,42461193,"Asia"
"PLW",1976,12285,"Oceania"
"PNG",1976,2957339,"Oceania"
"POL",1976,34356300,"Europe"
"PRI",1976,3043854,"Americas"
"PRK",1976,16554746,"Asia"
"PRT",1976,9355810,"Europe"
"PRY",1976,2861581,"Americas"
"PSE",1976,NA,"Asia"
"PYF",1976,134748,"Oceania"
"QAT",1976,173836,"Asia"
"ROU",1976,21551634,"Europe"
"RUS",1976,135147000,"Europe"
"RWA",1976,4499509,"Africa"
"SAU",1976,7818613,"Asia"
"SDN",1976,12578407,"Africa"
"SEN",1976,5064674,"Africa"
"SGP",1976,2293300,"Asia"
"SLB",1976,200640,"Oceania"
"SLE",1976,3062956,"Africa"
"SLV",1976,4239675,"Americas"
"SMR",1976,19980,"Europe"
"SOM",1976,4289469,"Africa"
"SRB",1976,NA,"Europe"
"SSD",1976,4224529,"Africa"
"STP",1976,84885,"Africa"
"SUR",1976,361364,"Americas"
"SVK",1976,4789507,"Europe"
"SVN",1976,1820249,"Europe"
"SWE",1976,8222286,"Europe"
"SWZ",1976,533214,"Africa"
"SXM",1976,NA,"Americas"
"SYC",1976,60504,"Africa"
"SYR",1976,7794662,"Asia"
"TCA",1976,6723,"Americas"
"TCD",1976,4172230,"Africa"
"TGO",1976,2464455,"Africa"
"THA",1976,43386841,"Asia"
"TJK",1976,3487644,"Asia"
"TKM",1976,2594311,"Asia"
"TLS",1976,654947,"Asia"
"TON",1976,89254,"Oceania"
"TTO",1976,1025658,"Americas"
"TUN",1976,5781796,"Africa"
"TUR",1976,40189511,"Asia"
"TUV",1976,7749,"Oceania"
"TZA",1976,16493305,"Africa"
"UGA",1976,11139833,"Africa"
"UKR",1976,49036456,"Europe"
"URY",1976,2841429,"Americas"
"USA",1976,218035000,"Americas"
"UZB",1976,14279120,"Asia"
"VCT",1976,96641,"Americas"
"VEN",1976,13739142,"Americas"
"VGB",1976,10543,"Americas"
"VIR",1976,96000,"Americas"
"VNM",1976,49158000,"Asia"
"VUT",1976,103028,"Oceania"
"WSM",1976,152390,"Oceania"
"YEM",1976,7034868,"Asia"
"ZAF",1976,26354140,"Africa"
"ZMB",1976,5139030,"Africa"
"ZWE",1976,6308300,"Africa"
"ABW",1977,60366,"Americas"
"AFG",1977,13067538,"Asia"
"AGO",1977,8130988,"Africa"
"ALB",1977,2513546,"Europe"
"AND",1977,32771,"Europe"
"ARE",1977,748117,"Asia"
"ARG",1977,26878565,"Americas"
"ARM",1977,2944379,"Asia"
"ASM",1977,30689,"Oceania"
"ATG",1977,72875,"Americas"
"AUS",1977,14192000,"Oceania"
"AUT",1977,7568430,"Europe"
"AZE",1977,5863134,"Asia"
"BDI",1977,3821194,"Africa"
"BEL",1977,9830358,"Europe"
"BEN",1977,3433439,"Africa"
"BFA",1977,6398935,"Africa"
"BGD",1977,74925896,"Asia"
"BGR",1977,8804183,"Europe"
"BHR",1977,303175,"Asia"
"BHS",1977,197111,"Americas"
"BIH",1977,4063191,"Europe"
"BLR",1977,9463000,"Europe"
"BLZ",1977,136989,"Americas"
"BMU",1977,53400,"Americas"
"BOL",1977,5233677,"Americas"
"BRA",1977,112867867,"Americas"
"BRB",1977,248784,"Americas"
"BRN",1977,174773,"Asia"
"BTN",1977,373324,"Asia"
"BWA",1977,891926,"Africa"
"CAF",1977,2110457,"Africa"
"CAN",1977,23796000,"Americas"
"CHE",1977,6281174,"Europe"
"CHL",1977,10766419,"Americas"
"CHN",1977,943455000,"Asia"
"CIV",1977,7248828,"Africa"
"CMR",1977,7890969,"Africa"
"COD",1977,24247550,"Africa"
"COG",1977,1686524,"Africa"
"COL",1977,25905127,"Americas"
"COM",1977,275900,"Africa"
"CPV",1977,275767,"Africa"
"CRI",1977,2207725,"Americas"
"CUB",1977,9634680,"Americas"
"CUW",1977,149459,"Americas"
"CYM",1977,13841,"Americas"
"CYP",1977,665528,"Asia"
"CZE",1977,10186755,"Europe"
"DEU",1977,78159814,"Europe"
"DJI",1977,277479,"Africa"
"DMA",1977,73411,"Americas"
"DNK",1977,5088419,"Europe"
"DOM",1977,5411865,"Americas"
"DZA",1977,17690184,"Africa"
"ECU",1977,7374234,"Americas"
"EGY",1977,41026477,"Africa"
"ERI",1977,2193068,"Africa"
"ESP",1977,36511638,"Europe"
"EST",1977,1450211,"Europe"
"ETH",1977,33622390,"Africa"
"FIN",1977,4738902,"Europe"
"FJI",1977,598259,"Oceania"
"FRA",1977,54764462,"Europe"
"FRO",1977,42275,"Europe"
"FSM",1977,66105,"Oceania"
"GAB",1977,678774,"Africa"
"GBR",1977,56193492,"Europe"
"GEO",1977,4372100,"Asia"
"GHA",1977,10189890,"Africa"
"GIB",1977,29902,"Europe"
"GIN",1977,4398484,"Africa"
"GMB",1977,551817,"Africa"
"GNB",1977,786754,"Africa"
"GNQ",1977,246677,"Africa"
"GRC",1977,9308479,"Europe"
"GRD",1977,90184,"Americas"
"GRL",1977,49400,"Americas"
"GTM",1977,6765516,"Americas"
"GUM",1977,97477,"Oceania"
"GUY",1977,762424,"Americas"
"HKG",1977,4583700,"Asia"
"HND",1977,3352835,"Americas"
"HRV",1977,4532000,"Europe"
"HTI",1977,5341419,"Americas"
"HUN",1977,10648031,"Europe"
"IDN",1977,137322118,"Asia"
"IMN",1977,61443,"Europe"
"IND",1977,650485030,"Asia"
"IRL",1977,3282200,"Europe"
"IRN",1977,34810723,"Asia"
"IRQ",1977,12460914,"Asia"
"ISL",1977,221799,"Europe"
"ISR",1977,3613000,"Asia"
"ITA",1977,55955411,"Europe"
"JAM",1977,2080538,"Americas"
"JOR",1977,2176135,"Asia"
"JPN",1977,113863000,"Asia"
"KAZ",1977,14070681,"Asia"
"KEN",1977,14528293,"Africa"
"KGZ",1977,3423900,"Asia"
"KHM",1977,7194279,"Asia"
"KIR",1977,56810,"Oceania"
"KNA",1977,43942,"Americas"
"KOR",1977,36411795,"Asia"
"KWT",1977,1157033,"Asia"
"LAO",1977,3135842,"Asia"
"LBN",1977,2606221,"Asia"
"LBR",1977,1720489,"Africa"
"LBY",1977,2865637,"Africa"
"LCA",1977,112831,"Americas"
"LIE",1977,24440,"Europe"
"LKA",1977,13942000,"Asia"
"LSO",1977,1210799,"Africa"
"LTU",1977,3355036,"Europe"
"LUX",1977,361358,"Europe"
"LVA",1977,2485073,"Europe"
"MAC",1977,236695,"Asia"
"MAF",1977,6778,"Americas"
"MAR",1977,18636977,"Africa"
"MCO",1977,25809,"Europe"
"MDA",1977,3312000,"Europe"
"MDG",1977,7998164,"Africa"
"MDV",1977,144736,"Asia"
"MEX",1977,64345884,"Americas"
"MHL",1977,27470,"Oceania"
"MKD",1977,1851069,"Europe"
"MLI",1977,6712401,"Africa"
"MLT",1977,306970,"Europe"
"MMR",1977,31144324,"Asia"
"MNE",1977,557576,"Europe"
"MNG",1977,1562209,"Asia"
"MNP",1977,15251,"Oceania"
"MOZ",1977,10936936,"Africa"
"MRT",1977,1407436,"Africa"
"MUS",1977,921379,"Africa"
"MWI",1977,5627533,"Africa"
"MYS",1977,12790546,"Asia"
"NAM",1977,949193,"Africa"
"NCL",1977,136000,"Oceania"
"NER",1977,5490921,"Africa"
"NGA",1977,67215805,"Africa"
"NIC",1977,2973806,"Americas"
"NLD",1977,13856185,"Europe"
"NOR",1977,4043205,"Europe"
"NPL",1977,13926260,"Asia"
"NRU",1977,7235,"Oceania"
"NZL",1977,3120200,"Oceania"
"OMN",1977,977808,"Asia"
"PAK",1977,70946231,"Asia"
"PAN",1977,1837890,"Americas"
"PER",1977,16061323,"Americas"
"PHL",1977,43650333,"Asia"
"PLW",1977,12225,"Oceania"
"PNG",1977,3039660,"Oceania"
"POL",1977,34689050,"Europe"
"PRI",1977,3088690,"Americas"
"PRK",1977,16796578,"Asia"
"PRT",1977,9455675,"Europe"
"PRY",1977,2935375,"Americas"
"PSE",1977,NA,"Asia"
"PYF",1977,138864,"Oceania"
"QAT",1977,182443,"Asia"
"ROU",1977,21756096,"Europe"
"RUS",1977,136100000,"Europe"
"RWA",1977,4647615,"Africa"
"SAU",1977,8231604,"Asia"
"SDN",1977,13034625,"Africa"
"SEN",1977,5189539,"Africa"
"SGP",1977,2325300,"Asia"
"SLB",1977,207937,"Oceania"
"SLE",1977,3134800,"Africa"
"SLV",1977,4329964,"Americas"
"SMR",1977,20296,"Europe"
"SOM",1977,4827362,"Africa"
"SRB",1977,NA,"Europe"
"SSD",1977,4332287,"Africa"
"STP",1977,87434,"Africa"
"SUR",1977,361043,"Americas"
"SVK",1977,4840501,"Europe"
"SVN",1977,1842377,"Europe"
"SWE",1977,8251540,"Europe"
"SWZ",1977,550118,"Africa"
"SXM",1977,NA,"Americas"
"SYC",1977,61786,"Africa"
"SYR",1977,8060649,"Asia"
"TCA",1977,6886,"Americas"
"TCD",1977,4253989,"Africa"
"TGO",1977,2518566,"Africa"
"THA",1977,44416010,"Asia"
"TJK",1977,3586499,"Asia"
"TKM",1977,2664257,"Asia"
"TLS",1977,636096,"Asia"
"TON",1977,90295,"Oceania"
"TTO",1977,1039761,"Americas"
"TUN",1977,5915006,"Africa"
"TUR",1977,41108248,"Asia"
"TUV",1977,7816,"Oceania"
"TZA",1977,17017670,"Africa"
"UGA",1977,11470867,"Africa"
"UKR",1977,49290905,"Europe"
"URY",1977,2857105,"Americas"
"USA",1977,220239000,"Americas"
"UZB",1977,14681459,"Asia"
"VCT",1977,97649,"Americas"
"VEN",1977,14127787,"Americas"
"VGB",1977,10591,"Americas"
"VIR",1977,93000,"Americas"
"VNM",1977,50295000,"Asia"
"VUT",1977,106222,"Oceania"
"WSM",1977,153247,"Oceania"
"YEM",1977,7271872,"Asia"
"ZAF",1977,27009755,"Africa"
"ZMB",1977,5317631,"Africa"
"ZWE",1977,6501893,"Africa"
"ABW",1978,60103,"Americas"
"AFG",1978,13237734,"Asia"
"AGO",1978,8376147,"Africa"
"ALB",1978,2566266,"Europe"
"AND",1978,33737,"Europe"
"ARE",1978,852262,"Asia"
"ARG",1978,27277741,"Americas"
"ARM",1978,2997411,"Asia"
"ASM",1978,31102,"Oceania"
"ATG",1978,73324,"Americas"
"AUS",1978,14358000,"Oceania"
"AUT",1978,7562305,"Europe"
"AZE",1978,5957929,"Asia"
"BDI",1978,3913768,"Africa"
"BEL",1978,9839534,"Europe"
"BEN",1978,3523938,"Africa"
"BFA",1978,6530819,"Africa"
"BGD",1978,77033846,"Asia"
"BGR",1978,8814032,"Europe"
"BHR",1978,323473,"Asia"
"BHS",1978,201513,"Americas"
"BIH",1978,4100350,"Europe"
"BLR",1978,9525000,"Europe"
"BLZ",1978,138965,"Americas"
"BMU",1978,53600,"Americas"
"BOL",1978,5350322,"Americas"
"BRA",1978,115577669,"Americas"
"BRB",1978,250032,"Americas"
"BRN",1978,181257,"Asia"
"BTN",1978,385384,"Asia"
"BWA",1978,927585,"Africa"
"CAF",1978,2162249,"Africa"
"CAN",1978,24036000,"Americas"
"CHE",1978,6281738,"Europe"
"CHL",1978,10930783,"Americas"
"CHN",1978,956165000,"Asia"
"CIV",1978,7585914,"Africa"
"CMR",1978,8122529,"Africa"
"COD",1978,24954655,"Africa"
"COG",1978,1736099,"Africa"
"COL",1978,26502166,"Americas"
"COM",1978,286634,"Africa"
"CPV",1978,278739,"Africa"
"CRI",1978,2266154,"Americas"
"CUB",1978,9711392,"Americas"
"CUW",1978,148341,"Americas"
"CYM",1978,14661,"Americas"
"CYP",1978,673251,"Asia"
"CZE",1978,10242098,"Europe"
"DEU",1978,78091820,"Europe"
"DJI",1978,308008,"Africa"
"DMA",1978,74242,"Americas"
"DNK",1978,5104248,"Europe"
"DOM",1978,5543517,"Americas"
"DZA",1978,18212326,"Africa"
"ECU",1978,7571959,"Americas"
"EGY",1978,42004655,"Africa"
"ERI",1978,2254450,"Africa"
"ESP",1978,36864898,"Europe"
"EST",1978,1460188,"Europe"
"ETH",1978,34068316,"Africa"
"FIN",1978,4752528,"Europe"
"FJI",1978,609345,"Oceania"
"FRA",1978,54947975,"Europe"
"FRO",1978,42693,"Europe"
"FSM",1978,68222,"Oceania"
"GAB",1978,694732,"Africa"
"GBR",1978,56196504,"Europe"
"GEO",1978,4397700,"Asia"
"GHA",1978,10354499,"Africa"
"GIB",1978,30049,"Europe"
"GIN",1978,4421134,"Africa"
"GMB",1978,567831,"Africa"
"GNB",1978,788495,"Africa"
"GNQ",1978,244485,"Africa"
"GRC",1978,9429959,"Europe"
"GRD",1978,89073,"Americas"
"GRL",1978,49200,"Americas"
"GTM",1978,6933906,"Americas"
"GUM",1978,99630,"Oceania"
"GUY",1978,770125,"Americas"
"HKG",1978,4667500,"Asia"
"HND",1978,3458104,"Americas"
"HRV",1978,4556000,"Europe"
"HTI",1978,5450549,"Americas"
"HUN",1978,10684822,"Europe"
"IDN",1978,140665856,"Asia"
"IMN",1978,62406,"Europe"
"IND",1978,665502284,"Asia"
"IRL",1978,3329100,"Europe"
"IRN",1978,35972652,"Asia"
"IRQ",1978,12859094,"Asia"
"ISL",1978,223537,"Europe"
"ISR",1978,3690000,"Asia"
"ITA",1978,56155143,"Europe"
"JAM",1978,2105664,"Americas"
"JOR",1978,2234594,"Asia"
"JPN",1978,114898000,"Asia"
"KAZ",1978,14215111,"Asia"
"KEN",1978,15082994,"Africa"
"KGZ",1978,3487100,"Asia"
"KHM",1978,6955566,"Asia"
"KIR",1978,57662,"Oceania"
"KNA",1978,43703,"Americas"
"KOR",1978,36969185,"Asia"
"KWT",1978,1227601,"Asia"
"LAO",1978,3168843,"Asia"
"LBN",1978,2604865,"Asia"
"LBR",1978,1771256,"Africa"
"LBY",1978,2979093,"Africa"
"LCA",1978,114546,"Americas"
"LIE",1978,24962,"Europe"
"LKA",1978,14190000,"Asia"
"LSO",1978,1243352,"Africa"
"LTU",1978,3379514,"Europe"
"LUX",1978,362007,"Europe"
"LVA",1978,2497921,"Europe"
"MAC",1978,235198,"Asia"
"MAF",1978,7035,"Americas"
"MAR",1978,19081718,"Africa"
"MCO",1978,26087,"Europe"
"MDA",1978,3339000,"Europe"
"MDG",1978,8230218,"Africa"
"MDV",1978,148892,"Asia"
"MEX",1978,66039488,"Americas"
"MHL",1978,28405,"Oceania"
"MKD",1978,1877688,"Europe"
"MLI",1978,6831295,"Africa"
"MLT",1978,310182,"Europe"
"MMR",1978,31872230,"Asia"
"MNE",1978,562065,"Europe"
"MNG",1978,1603906,"Asia"
"MNP",1978,15372,"Oceania"
"MOZ",1978,11248046,"Africa"
"MRT",1978,1448414,"Africa"
"MUS",1978,933499,"Africa"
"MWI",1978,5806845,"Africa"
"MYS",1978,13123069,"Asia"
"NAM",1978,970258,"Africa"
"NCL",1978,137500,"Oceania"
"NER",1978,5652355,"Africa"
"NGA",1978,69293550,"Africa"
"NIC",1978,3065117,"Americas"
"NLD",1978,13941700,"Europe"
"NOR",1978,4058671,"Europe"
"NPL",1978,14241403,"Asia"
"NRU",1978,7311,"Oceania"
"NZL",1978,3121200,"Oceania"
"OMN",1978,1032800,"Asia"
"PAK",1978,73194937,"Asia"
"PAN",1978,1884515,"Americas"
"PER",1978,16491083,"Americas"
"PHL",1978,44866273,"Asia"
"PLW",1978,12153,"Oceania"
"PNG",1978,3125034,"Oceania"
"POL",1978,34965600,"Europe"
"PRI",1978,3129421,"Americas"
"PRK",1978,17015983,"Asia"
"PRT",1978,9558250,"Europe"
"PRY",1978,3012829,"Americas"
"PSE",1978,NA,"Asia"
"PYF",1978,143032,"Oceania"
"QAT",1978,192093,"Asia"
"ROU",1978,21951464,"Europe"
"RUS",1978,137060000,"Europe"
"RWA",1978,4803725,"Africa"
"SAU",1978,8679840,"Asia"
"SDN",1978,13510421,"Africa"
"SEN",1978,5315265,"Africa"
"SGP",1978,2353600,"Asia"
"SLB",1978,215347,"Oceania"
"SLE",1978,3209263,"Africa"
"SLV",1978,4417516,"Americas"
"SMR",1978,20660,"Europe"
"SOM",1978,5417740,"Africa"
"SRB",1978,NA,"Europe"
"SSD",1978,4445826,"Africa"
"STP",1978,90089,"Africa"
"SUR",1978,361457,"Americas"
"SVK",1978,4890125,"Europe"
"SVN",1978,1862548,"Europe"
"SWE",1978,8275599,"Europe"
"SWZ",1978,567559,"Africa"
"SXM",1978,NA,"Americas"
"SYC",1978,62150,"Africa"
"SYR",1978,8336418,"Asia"
"TCA",1978,7053,"Americas"
"TCD",1978,4335645,"Africa"
"TGO",1978,2576469,"Africa"
"THA",1978,45423436,"Asia"
"TJK",1978,3688385,"Asia"
"TKM",1978,2734896,"Asia"
"TLS",1978,613857,"Asia"
"TON",1978,91364,"Oceania"
"TTO",1978,1054116,"Americas"
"TUN",1978,6054911,"Africa"
"TUR",1978,42039935,"Asia"
"TUV",1978,7888,"Oceania"
"TZA",1978,17555494,"Africa"
"UGA",1978,11818307,"Africa"
"UKR",1978,49526883,"Europe"
"URY",1978,2875966,"Americas"
"USA",1978,222585000,"Americas"
"UZB",1978,15096012,"Asia"
"VCT",1978,98633,"Americas"
"VEN",1978,14525931,"Americas"
"VGB",1978,10662,"Americas"
"VIR",1978,96000,"Americas"
"VNM",1978,51436000,"Asia"
"VUT",1978,109429,"Oceania"
"WSM",1978,154007,"Oceania"
"YEM",1978,7536764,"Asia"
"ZAF",1978,27674446,"Africa"
"ZMB",1978,5501445,"Africa"
